,rp
2013-08-30,1.0937889448705467
2013-09-02,1.0936872509350002
2013-09-03,1.0944413146090382
2013-09-04,1.094179815379647
2013-09-05,1.0930021854492606
2013-09-06,1.093164778680452
2013-09-09,1.09598527877262
2013-09-10,1.0952424002217798
2013-09-11,1.0931562506188446
2013-09-12,1.0923555586018048
2013-09-13,1.0889313784395909
2013-09-16,1.088554194264308
2013-09-17,1.087010080660015
2013-09-18,1.0857371044948734
2013-09-23,1.09053446773039
2013-09-24,1.0888043394252973
2013-09-25,1.0889937061097104
2013-09-26,1.090205530670608
2013-09-27,1.0898523990765947
2013-09-30,1.0911599511557426
2013-10-08,1.0923925997619113
2013-10-09,1.0915410338564755
2013-10-10,1.090802833599018
2013-10-11,1.091200352912432
2013-10-14,1.0891865165463512
2013-10-15,1.0877993807358852
2013-10-16,1.0863056268772708
2013-10-17,1.0858564958603418
2013-10-18,1.087717182915304
2013-10-21,1.0889245268409522
2013-10-22,1.0870677091642
2013-10-23,1.0868991095047167
2013-10-24,1.084891503536161
2013-10-25,1.0833951120758414
2013-10-28,1.0838904070161268
2013-10-29,1.0829879451899254
2013-10-30,1.0833993218066063
2013-10-31,1.0833894496752186
2013-11-01,1.0846776942400351
2013-11-04,1.0835302393155557
2013-11-05,1.0823868922621678
2013-11-06,1.079935102826986
2013-11-07,1.0767848399724023
2013-11-08,1.074159837026034
2013-11-11,1.0679273194166348
2013-11-12,1.0685456864480691
2013-11-13,1.0639761843201962
2013-11-14,1.0637845502554204
2013-11-15,1.0609261649330977
2013-11-18,1.0610559994549937
2013-11-19,1.0581623216966043
2013-11-20,1.0569489368367275
2013-11-21,1.055712492605848
2013-11-22,1.057377749355649
2013-11-25,1.0564551646192535
2013-11-26,1.0585762552339595
2013-11-27,1.0617012994121027
2013-11-28,1.06577603932561
2013-11-29,1.069626027747861
2013-12-02,1.0656003974685782
2013-12-03,1.0663158698673298
2013-12-04,1.0672497808154155
2013-12-05,1.0655349547524262
2013-12-06,1.064008398079817
2013-12-09,1.0628168288127342
2013-12-10,1.0605235714809873
2013-12-11,1.059131889296305
2013-12-12,1.060269158992377
2013-12-13,1.061235183032529
2013-12-16,1.0598353151972775
2013-12-17,1.0602988565724452
2013-12-18,1.0585607544939546
2013-12-19,1.055591853729188
2013-12-20,1.0517305406833322
2013-12-23,1.0532464116474376
2013-12-24,1.0541617357309387
2013-12-25,1.0553753987007797
2013-12-26,1.0545999554238314
2013-12-27,1.0567632073956492
2013-12-30,1.0562618202777332
2013-12-31,1.0561075829045705
2014-01-02,1.0574086442290254
2014-01-03,1.0558461983404535
2014-01-06,1.054122407079837
2014-01-07,1.0548319109089237
2014-01-08,1.0551535838968888
2014-01-09,1.0550457514636407
2014-01-10,1.0551633578605912
2014-01-13,1.0563866780032654
2014-01-14,1.0570900000616679
2014-01-15,1.0573582364202787
2014-01-16,1.0574522473050172
2014-01-17,1.056552917991336
2014-01-20,1.0568890335426617
2014-01-21,1.0600060761454217
2014-01-22,1.0639887008587312
2014-01-23,1.0639332770594274
2014-01-24,1.0654575685075975
2014-01-27,1.0672170590611916
2014-01-28,1.06636464214482
2014-01-29,1.0666488963590122
2014-01-30,1.065858992970451
2014-02-07,1.0694785112465648
2014-02-10,1.072854805885814
2014-02-11,1.0741748790781975
2014-02-12,1.074828198069469
2014-02-13,1.0747903555110563
2014-02-14,1.0775678346673803
2014-02-17,1.0788109613854007
2014-02-18,1.0761864190974963
2014-02-19,1.0768140024185706
2014-02-20,1.0762737140186847
2014-02-21,1.0766742630677932
2014-02-24,1.0768994212532566
2014-02-25,1.0797430637526904
2014-02-26,1.0804721205228984
2014-02-27,1.082042868110842
2014-02-28,1.0820880090575005
2014-03-03,1.0829780398376574
2014-03-04,1.0793449996550153
2014-03-05,1.077426619183692
2014-03-06,1.0777653724386216
2014-03-07,1.0786698658076317
2014-03-10,1.07598123165297
2014-03-11,1.07717255384165
2014-03-12,1.0796320909282735
2014-03-13,1.0824294004444104
2014-03-14,1.0822262100428277
2014-03-17,1.0852922670717216
2014-03-18,1.082355759766976
2014-03-19,1.0808000480313342
2014-03-20,1.0776637821213981
2014-03-21,1.081557873852859
2014-03-24,1.0818523918254626
2014-03-25,1.0807769561168354
2014-03-26,1.0812693386900454
2014-03-27,1.0794848812602764
2014-03-28,1.0786463411591234
2014-03-31,1.0788307647901945
2014-04-01,1.0790487655431957
2014-04-02,1.0797008538708213
2014-04-03,1.0789169711500135
2014-04-04,1.0799652695280915
2014-04-08,1.0846036004217585
2014-04-09,1.0836544174244767
2014-04-10,1.0864886750411809
2014-04-11,1.086801983824215
2014-04-14,1.0890323094052943
2014-04-15,1.0869387202422294
2014-04-16,1.0873476293924804
2014-04-17,1.0906642418532242
2014-04-18,1.0902513816068495
2014-04-21,1.0880349973531689
2014-04-22,1.0890856714112076
2014-04-23,1.0876952415596068
2014-04-24,1.0872641071488103
2014-04-25,1.0876918317705357
2014-04-28,1.0873793567737977
2014-04-29,1.088126701653278
2014-04-30,1.0890382046803457
2014-05-05,1.0910913614276352
2014-05-06,1.0924942277123673
2014-05-07,1.0920475764154691
2014-05-08,1.0926932608691289
2014-05-09,1.0980291092697143
2014-05-12,1.1001700757344075
2014-05-13,1.0995191159539053
2014-05-14,1.0990184208058644
2014-05-15,1.0974942980977693
2014-05-16,1.0968246384563054
2014-05-19,1.096821731589194
2014-05-20,1.096309408282192
2014-05-21,1.0974855445388536
2014-05-22,1.0977026325951496
2014-05-23,1.1006639774160345
2014-05-26,1.1016128135461984
2014-05-27,1.100929182568616
2014-05-28,1.1012549786760557
2014-05-29,1.1001324151217289
2014-05-30,1.1021987369086919
2014-06-03,1.1038535351215955
2014-06-04,1.1037094806598158
2014-06-05,1.1038797989536853
2014-06-06,1.103558045924468
2014-06-09,1.103148141972642
2014-06-10,1.105007202469106
2014-06-11,1.1056769166572493
2014-06-12,1.105101272513283
2014-06-13,1.1066943101431757
2014-06-16,1.1100902121199445
2014-06-17,1.107556948426913
2014-06-18,1.1074984185156902
2014-06-19,1.1070677206577098
2014-06-20,1.111527281199281
2014-06-23,1.1122683677909921
2014-06-24,1.1133141647407234
2014-06-25,1.112361632595026
2014-06-26,1.1133474827323855
2014-06-27,1.1136161755834637
2014-06-30,1.1132066952759436
2014-07-01,1.1135246829821654
2014-07-02,1.1119176463927993
2014-07-03,1.1107168510370995
2014-07-04,1.1097750715349202
2014-07-07,1.1106245445823058
2014-07-08,1.11182277834643
2014-07-09,1.1104890631322497
2014-07-10,1.1107697117197728
2014-07-11,1.1128657609579884
2014-07-14,1.1122760401225453
2014-07-15,1.1104952813554028
2014-07-16,1.1062264856676896
2014-07-17,1.1040523423380084
2014-07-18,1.1039926107261222
2014-07-21,1.1053177208100313
2014-07-22,1.1069773621433283
2014-07-23,1.1071936311607808
2014-07-24,1.1079109010947419
2014-07-25,1.1094588796378275
2014-07-28,1.1143751037644383
2014-07-29,1.1144210713527005
2014-07-30,1.1128586340937299
2014-07-31,1.1149025764448368
2014-08-01,1.112891643560235
2014-08-04,1.1171720687820816
2014-08-05,1.1162840140019448
2014-08-06,1.1159366430607922
2014-08-07,1.1151601302343122
2014-08-08,1.1166251489950088
2014-08-11,1.117366240185264
2014-08-12,1.1172244555840536
2014-08-13,1.1178264273619904
2014-08-14,1.1189436951268126
2014-08-15,1.120345973134961
2014-08-18,1.1193082799554843
2014-08-19,1.1184027688204106
2014-08-20,1.1172156585588968
2014-08-21,1.1152116161051835
2014-08-22,1.1156586710333873
2014-08-25,1.1146430745448004
2014-08-26,1.115217448622835
2014-08-27,1.115847337401006
2014-08-28,1.115325885368737
2014-08-29,1.1164133838524333
2014-09-01,1.1175461719278874
2014-09-02,1.1176171570694131
2014-09-03,1.11714276047614
2014-09-04,1.11742715580264
2014-09-05,1.1180757128240146
2014-09-09,1.1170060820435894
2014-09-10,1.1161072681194033
2014-09-11,1.1148821662287518
2014-09-12,1.1149411267407958
2014-09-15,1.1157468355628435
2014-09-16,1.1136625035031067
2014-09-17,1.1165172241290957
2014-09-18,1.1178346140693318
2014-09-19,1.1223099539233108
2014-09-22,1.1195362641322522
2014-09-23,1.122553228215385
2014-09-24,1.1239308956365324
2014-09-25,1.1229995832604016
2014-09-26,1.125126042227033
2014-09-29,1.125445447789445
2014-09-30,1.1264081614041395
2014-10-08,1.1279913038552367
2014-10-09,1.1286569873768146
2014-10-10,1.1271780270456964
2014-10-13,1.1291247924518792
2014-10-14,1.1330383351924496
2014-10-15,1.1364320696368877
2014-10-16,1.1381350220284074
2014-10-17,1.1394234296063384
2014-10-20,1.1433756420702574
2014-10-21,1.1449084473022149
2014-10-22,1.141057725680689
2014-10-23,1.1388669382966008
2014-10-24,1.1379780393428576
2014-10-27,1.1378612866487867
2014-10-28,1.1418923725828112
2014-10-29,1.1453528659469963
2014-10-30,1.1417969186172379
2014-10-31,1.1391569860106396
2014-11-03,1.1426725955579782
2014-11-04,1.1448669482888536
2014-11-05,1.1432910876452873
2014-11-06,1.1425350560671208
2014-11-07,1.1453878470601015
2014-11-10,1.155874674094072
2014-11-11,1.154225033224126
2014-11-12,1.1559237133942537
2014-11-13,1.1521135719896023
2014-11-14,1.1485581977835997
2014-11-17,1.1523615026338165
2014-11-18,1.1530089400793748
2014-11-19,1.153112868033116
2014-11-20,1.150798361136433
2014-11-21,1.1540179498978138
2014-11-24,1.1675930084458912
2014-11-25,1.167682699541887
2014-11-26,1.170228450373728
2014-11-27,1.1712655935685867
2014-11-28,1.173675298001098
2014-12-01,1.1698255964715036
2014-12-02,1.180978917825915
2014-12-03,1.1785728849453858
2014-12-04,1.182952964414772
2014-12-05,1.1788806372458167
2014-12-08,1.1827850426429343
2014-12-09,1.1797870718106873
2014-12-10,1.1919206432421612
2014-12-11,1.1874095140376857
2014-12-12,1.1869599356050222
2014-12-15,1.1869846095985095
2014-12-16,1.189110159259165
2014-12-17,1.1922849700415763
2014-12-18,1.1918604860451196
2014-12-19,1.1958350358491918
2014-12-22,1.1963563172393705
2014-12-23,1.1937391411836378
2014-12-24,1.192658386014193
2014-12-25,1.1964751054121443
2014-12-26,1.2020209498606251
2014-12-29,1.204364463201763
2014-12-30,1.2024399205388892
2014-12-31,1.207553807175244
2015-01-05,1.2119168796247946
2015-01-06,1.2130878785656105
2015-01-07,1.2140584708435946
2015-01-08,1.2110446265843458
2015-01-09,1.210727071482176
2015-01-12,1.2121403825654204
2015-01-13,1.2159117894881695
2015-01-14,1.2179608495679672
2015-01-15,1.2195945383975555
2015-01-16,1.2281717356498925
2015-01-19,1.2223939551838872
2015-01-20,1.2244910330862504
2015-01-21,1.23336902909224
2015-01-22,1.2328614314416426
2015-01-23,1.2351166661239408
2015-01-26,1.2385251909028145
2015-01-27,1.2358013175564415
2015-01-28,1.233300308234958
2015-01-29,1.2296616011136638
2015-01-30,1.224741399871878
2015-02-02,1.2268595166933498
2015-02-03,1.2309867388439855
2015-02-04,1.2275143493430105
2015-02-05,1.2292500978182899
2015-02-06,1.2260193811508413
2015-02-09,1.2244937926462713
2015-02-10,1.2271950217808574
2015-02-11,1.2290954042356237
2015-02-12,1.2280885464528288
2015-02-13,1.2312147459216698
2015-02-16,1.2347796702413947
2015-02-17,1.2345898990634057
2015-02-25,1.2321422386552574
2015-02-26,1.2345510824117072
2015-02-27,1.2340779904493095
2015-03-02,1.2360279515369457
2015-03-03,1.2305626049722505
2015-03-04,1.2308009448064512
2015-03-05,1.2262980461460875
2015-03-06,1.2237198267594906
2015-03-09,1.2208531335690758
2015-03-10,1.218399042033469
2015-03-11,1.2219014522801122
2015-03-12,1.2251132513440335
2015-03-13,1.2230719751183818
2015-03-16,1.2242307989620953
2015-03-17,1.2239389304697998
2015-03-18,1.224749827684471
2015-03-19,1.2269766657124122
2015-03-20,1.2297904597932416
2015-03-23,1.2338345577971805
2015-03-24,1.2342169627226243
2015-03-25,1.233285257513777
2015-03-26,1.2327931476487808
2015-03-27,1.2321360835549329
2015-03-30,1.2329145658829392
2015-03-31,1.2270145073891732
2015-04-01,1.232282556095845
2015-04-02,1.2377454203734677
2015-04-03,1.2372641883164919
2015-04-07,1.2405035840379448
2015-04-08,1.2374716169103572
2015-04-09,1.2337984579912724
2015-04-10,1.2369997804135888
2015-04-13,1.2419305694834821
2015-04-14,1.242655601293344
2015-04-15,1.2420563349776763
2015-04-16,1.2484837175108792
2015-04-17,1.2505711126821055
2015-04-20,1.2563050176516093
2015-04-21,1.2584779662803158
2015-04-22,1.26252623649067
2015-04-23,1.2594810558319576
2015-04-24,1.2578986330191404
2015-04-27,1.260469987221122
2015-04-28,1.2628680091714308
2015-04-29,1.2644260113035743
2015-04-30,1.2644026311915915
2015-05-04,1.2626890094973218
2015-05-05,1.2577424381243683
2015-05-06,1.2552824935386873
2015-05-07,1.2518900676789073
2015-05-08,1.2577550309551027
2015-05-11,1.2612247168403405
2015-05-12,1.2630170534931842
2015-05-13,1.2655121595812555
2015-05-14,1.2702046189356704
2015-05-15,1.2691027103257053
2015-05-18,1.2692191325908566
2015-05-19,1.2710742155895771
2015-05-20,1.269795166556027
2015-05-21,1.2727996030976105
2015-05-22,1.2763954818325447
2015-05-25,1.2800499431030457
2015-05-26,1.2793271658833334
2015-05-27,1.2781214239361185
2015-05-28,1.2675845650301558
2015-05-29,1.2678015714847182
2015-06-01,1.2710778020610867
2015-06-02,1.2749523274341286
2015-06-03,1.2753615570327113
2015-06-04,1.2759887194591164
2015-06-05,1.2769744808219992
2015-06-08,1.280070168176306
2015-06-09,1.2804277194858318
2015-06-10,1.2805769465754742
2015-06-11,1.2788805991861136
2015-06-12,1.27958061808142
2015-06-15,1.2757277179471067
2015-06-16,1.274952650033779
2015-06-17,1.275615650037837
2015-06-18,1.2746574974364928
2015-06-19,1.269925121265056
2015-06-23,1.2713922701018414
2015-06-24,1.2713141652191624
2015-06-25,1.2678879372489362
2015-06-26,1.2595996145645574
2015-06-29,1.2569678307141103
2015-06-30,1.263274184867437
2015-07-01,1.2577002775419348
2015-07-02,1.2528668766282136
2015-07-03,1.250006297952727
2015-07-06,1.2571465953626375
2015-07-07,1.2578224360210908
2015-07-08,1.2470292164529941
2015-07-09,1.2563089808168348
2015-07-10,1.258991874847908
2015-07-13,1.2604949303484867
2015-07-14,1.2570535040983168
2015-07-15,1.2543389415288024
2015-07-16,1.2543690848096276
2015-07-17,1.258364778499184
2015-07-20,1.2540166527368812
2015-07-21,1.2520273931231523
2015-07-22,1.2496291772828076
2015-07-23,1.2532253030007714
2015-07-24,1.251139737742853
2015-07-27,1.24792023738355
2015-07-28,1.2468859448313954
2015-07-29,1.2501763449945036
2015-07-30,1.2457351524865838
2015-07-31,1.2432857775528001
2015-08-03,1.2454868506045438
2015-08-04,1.2470907317287838
2015-08-05,1.2446933654838308
2015-08-06,1.244681923454469
2015-08-07,1.2479875170742316
2015-08-10,1.2524085622712764
2015-08-11,1.2543006577668285
2015-08-12,1.2584350226709446
2015-08-13,1.2595927687810717
2015-08-14,1.2598322127413477
2015-08-17,1.2599319638530444
2015-08-18,1.2552216389218716
2015-08-19,1.2568667480024818
2015-08-20,1.2564260554517581
2015-08-21,1.2560660642642334
2015-08-24,1.2513485347527946
2015-08-25,1.2455708680504094
2015-08-26,1.244531773465294
2015-08-27,1.2496240737281474
2015-08-28,1.2538426852319005
2015-08-31,1.257680295123709
2015-09-01,1.2589649714342706
2015-09-02,1.2592615611988418
2015-09-07,1.2520870749469901
2015-09-08,1.2536140001935483
2015-09-09,1.2557239282237984
2015-09-10,1.2524896134344563
2015-09-11,1.2529126891596398
2015-09-14,1.251698108509949
2015-09-15,1.2498411724123346
2015-09-16,1.253241706714913
2015-09-17,1.253640956425927
2015-09-18,1.2557501834278217
2015-09-21,1.2580387835197524
2015-09-22,1.2575567144607886
2015-09-23,1.2548063513709204
2015-09-24,1.2566771285844867
2015-09-25,1.2567495414023118
2015-09-28,1.2572318879654152
2015-09-29,1.2539734280463966
2015-09-30,1.2553556111949429
2015-10-08,1.2620460977408618
2015-10-09,1.266567098439614
2015-10-12,1.2703908924529335
2015-10-13,1.2707889645186985
2015-10-14,1.2765456330572031
2015-10-15,1.278489712146758
2015-10-16,1.2763929714512374
2015-10-19,1.276975647745338
2015-10-20,1.2810755692414082
2015-10-21,1.2792631758928315
2015-10-22,1.2796844706638923
2015-10-23,1.2817628849928748
2015-10-26,1.2825109119932454
2015-10-27,1.2852724133084386
2015-10-28,1.2848112003774093
2015-10-29,1.280913733152085
2015-10-30,1.2775578101726168
2015-11-02,1.2765122383704663
2015-11-03,1.2738783104134204
2015-11-04,1.2720458804752424
2015-11-05,1.2723676455516968
2015-11-06,1.2748496613914728
2015-11-09,1.2683355602072217
2015-11-10,1.2689300644349357
2015-11-11,1.2717008378214214
2015-11-12,1.270102845186743
2015-11-13,1.269861687667827
2015-11-16,1.2719231903043187
2015-11-17,1.2693777665513184
2015-11-18,1.2667102521772904
2015-11-19,1.268041898366671
2015-11-20,1.2699371013124485
2015-11-23,1.268012373397613
2015-11-24,1.2699287513518005
2015-11-25,1.272642192172492
2015-11-26,1.272128538812686
2015-11-27,1.2676278048892253
2015-11-30,1.2670385278839535
2015-12-01,1.270476499403347
2015-12-02,1.2721308201086472
2015-12-03,1.2718839970902802
2015-12-04,1.2727752522739095
2015-12-07,1.2771991667617673
2015-12-08,1.2771754894881253
2015-12-09,1.276696147029679
2015-12-10,1.2761757086477397
2015-12-11,1.276918400672185
2015-12-14,1.277723442933587
2015-12-15,1.2761948552988454
2015-12-16,1.2777343935943202
2015-12-17,1.2806549194854155
2015-12-18,1.2818761367217881
2015-12-21,1.2890800372125584
2015-12-22,1.2917841296947863
2015-12-23,1.2917291129283714
2015-12-24,1.29377416559001
2015-12-25,1.2940424131642871
2015-12-28,1.293159704496206
2015-12-29,1.2931676732023465
2015-12-30,1.2929661014850782
2015-12-31,1.291408155012987
2016-01-04,1.2871618572497385
2016-01-05,1.2870960681332833
2016-01-06,1.2902852763552195
2016-01-07,1.291791384504809
2016-01-08,1.2945425766230623
2016-01-11,1.293862222512807
2016-01-12,1.2948558565734438
2016-01-13,1.2954974467573612
2016-01-14,1.296982147322613
2016-01-15,1.2948274714690573
2016-01-18,1.294587599103884
2016-01-19,1.2945084658541706
2016-01-20,1.2932319668159262
2016-01-21,1.2939553085051245
2016-01-22,1.2944461624508004
2016-01-25,1.291783166562514
2016-01-26,1.2904471195199452
2016-01-27,1.288287316095737
2016-01-28,1.2870032051274365
2016-01-29,1.2909889801775551
2016-02-01,1.2922066085049309
2016-02-02,1.2918125456805865
2016-02-03,1.2909825905376475
2016-02-04,1.2962749967759737
2016-02-05,1.2975868614133808
2016-02-15,1.306571019642058
2016-02-16,1.3066305131545073
2016-02-17,1.3093914053023057
2016-02-18,1.3088491265298166
2016-02-19,1.3119587343099446
2016-02-22,1.312195092226038
2016-02-23,1.312718920824449
2016-02-24,1.3131288266674617
2016-02-25,1.310734976816619
2016-02-26,1.3121382568231232
2016-02-29,1.3103234061782254
2016-03-01,1.314335871711297
2016-03-02,1.315489192824712
2016-03-03,1.3175068053065973
2016-03-04,1.3209496177257032
2016-03-07,1.3197362717544356
2016-03-08,1.3205880401510763
2016-03-09,1.3201021295693824
2016-03-10,1.3189502276714606
2016-03-11,1.3217679322841318
2016-03-14,1.3214203084651581
2016-03-15,1.3194517370865808
2016-03-16,1.322758929507947
2016-03-17,1.3272532713934033
2016-03-18,1.3276275795383554
2016-03-21,1.3278022860868264
2016-03-22,1.3290277763483227
2016-03-23,1.3272359764045547
2016-03-24,1.3244622219055395
2016-03-25,1.3266101200166214
2016-03-28,1.325922545377585
2016-03-29,1.3251324134600155
2016-03-30,1.3299698486110647
2016-03-31,1.3285919187605228
2016-04-01,1.3294446965999678
2016-04-05,1.3287856356383083
2016-04-06,1.3287144817567222
2016-04-07,1.3263253631122451
2016-04-08,1.3268053265431747
2016-04-11,1.3300016193281923
2016-04-12,1.330115640254748
2016-04-13,1.3282237676533912
2016-04-14,1.326684356127056
2016-04-15,1.3264753494827788
2016-04-18,1.32746083904765
2016-04-19,1.3285261992760096
2016-04-20,1.3255812026447085
2016-04-21,1.326397202053842
2016-04-22,1.3224439139358062
2016-04-25,1.3178296235507674
2016-04-26,1.318636754413536
2016-04-27,1.3208531239351486
2016-04-28,1.3222754371496124
2016-04-29,1.3252964374406346
2016-05-03,1.3296648747631101
2016-05-04,1.3275250700918453
2016-05-05,1.3270073868134165
2016-05-06,1.3260307774793378
2016-05-09,1.3262823439314422
2016-05-10,1.3250972040780842
2016-05-11,1.3261304373204386
2016-05-12,1.3265698041178318
2016-05-13,1.3270330592689679
2016-05-16,1.3276571980101757
2016-05-17,1.3264121329184115
2016-05-18,1.3251171419052494
2016-05-19,1.322579095297874
2016-05-20,1.3227759739886276
2016-05-23,1.3225044226222193
2016-05-24,1.3218570900468691
2016-05-25,1.3193399156902024
2016-05-26,1.3201408845555338
2016-05-27,1.318798913734907
2016-05-30,1.3169001685837407
2016-05-31,1.3194984958546678
2016-06-01,1.3198601563809989
2016-06-02,1.3192459777367391
2016-06-03,1.319083751457047
2016-06-06,1.3230275491711274
2016-06-07,1.3232818689149115
2016-06-08,1.3242158568297737
2016-06-13,1.327152818117589
2016-06-14,1.3288269663519947
2016-06-15,1.3309106743023214
2016-06-16,1.334310214427328
2016-06-17,1.3322721801035893
2016-06-20,1.3321022026768587
2016-06-21,1.3317554107285974
2016-06-22,1.3314910578456933
2016-06-23,1.331316966250604
2016-06-24,1.3371839670754673
2016-06-27,1.3402414015946131
2016-06-28,1.340097493074023
2016-06-29,1.3408489981950926
2016-06-30,1.3407266054672433
2016-07-01,1.3445319305609975
2016-07-04,1.3476142781777691
2016-07-05,1.3467237452975092
2016-07-06,1.3499311679883368
2016-07-07,1.3513620735663143
2016-07-08,1.3503867019744846
2016-07-11,1.3520923417615922
2016-07-12,1.3527645664830885
2016-07-13,1.3508591580079152
2016-07-14,1.3500235663107467
2016-07-15,1.3501393548017957
2016-07-18,1.3501508109118978
2016-07-19,1.350715024715672
2016-07-20,1.3524503519502726
2016-07-21,1.3544773865756192
2016-07-22,1.3541707807715184
2016-07-25,1.352900857808337
2016-07-26,1.3545508101440469
2016-07-27,1.3543517849282605
2016-07-28,1.3569668101604215
2016-07-29,1.3567405139860753
2016-08-01,1.357785571549584
2016-08-02,1.3592544572882923
2016-08-03,1.3605848731665977
2016-08-04,1.3597149479943629
2016-08-05,1.3624767643435922
2016-08-08,1.3615291388261785
2016-08-09,1.365560996534816
2016-08-10,1.3669699571998988
2016-08-11,1.3666363568374318
2016-08-12,1.3691818023106876
2016-08-15,1.3736364656402293
2016-08-16,1.3734265255767815
2016-08-17,1.3716596865119588
2016-08-18,1.3724202706142348
2016-08-19,1.3707662060078327
2016-08-22,1.3699241768480783
2016-08-23,1.3681464921026598
2016-08-24,1.3667051596415707
2016-08-25,1.365730492360789
2016-08-26,1.3665025969180327
2016-08-29,1.365567165858652
2016-08-30,1.3639200610359123
2016-08-31,1.3645740061055482
2016-09-01,1.3628977687743666
2016-09-02,1.3640776891903847
2016-09-05,1.365463083795701
2016-09-06,1.3664196829695374
2016-09-07,1.3675495837302725
2016-09-08,1.3679915575711536
2016-09-09,1.3675268635164772
2016-09-12,1.3649309502191016
2016-09-13,1.3655751147595925
2016-09-14,1.3650137147524308
2016-09-19,1.365889762679967
2016-09-20,1.3662102010280068
2016-09-21,1.3670788108774132
2016-09-22,1.3695450854085107
2016-09-23,1.3707230311299268
2016-09-26,1.3704936518109931
2016-09-27,1.371188737634781
2016-09-28,1.369653861770857
2016-09-29,1.37003247022043
2016-09-30,1.370915943450863
2016-10-10,1.3693991155679996
2016-10-11,1.3697667090556218
2016-10-12,1.3687555937259472
2016-10-13,1.369345302568767
2016-10-14,1.3703226588296593
2016-10-17,1.3708472194074144
2016-10-18,1.3732726136598974
2016-10-19,1.3745503165092894
2016-10-20,1.3769291477088141
2016-10-21,1.378615607162053
2016-10-24,1.38004338601125
2016-10-25,1.379755009544032
2016-10-26,1.3780730144361535
2016-10-27,1.377239681494343
2016-10-28,1.377130722235011
2016-10-31,1.376991822129762
2016-11-01,1.3776569337964024
2016-11-02,1.3781386490827874
2016-11-03,1.3799328986072505
2016-11-04,1.3792253437110593
2016-11-07,1.3769262159956124
2016-11-08,1.3758744278360353
2016-11-09,1.3792415934383024
2016-11-10,1.3761823250681753
2016-11-11,1.3738974787075415
2016-11-14,1.3676635562398316
2016-11-15,1.366737152559076
2016-11-16,1.365789762517514
2016-11-17,1.363583279072586
2016-11-18,1.3624846003799047
2016-11-21,1.3640694048259594
2016-11-22,1.3652231204470093
2016-11-23,1.3671432837889568
2016-11-24,1.3668496943487267
2016-11-25,1.366705885750047
2016-11-28,1.369080276998283
2016-11-29,1.36566772777435
2016-11-30,1.3622523499700006
2016-12-01,1.3575398534870362
2016-12-02,1.3560447036717813
2016-12-05,1.3534874772299668
2016-12-06,1.3470740350175698
2016-12-07,1.3492665059582751
2016-12-08,1.3515878580496967
2016-12-09,1.3511907066753737
2016-12-12,1.3450976481603045
2016-12-13,1.341753185695126
2016-12-14,1.3391318044573348
2016-12-15,1.3260807539241029
2016-12-16,1.3260869716548616
2016-12-19,1.3222525901141775
2016-12-20,1.3198666879742107
2016-12-21,1.3231812688102367
2016-12-22,1.327453043502604
2016-12-23,1.3294974505431656
2016-12-26,1.3334823478857651
2016-12-27,1.3333748908249716
2016-12-28,1.3343097424147696
2016-12-29,1.3390302850169415
2016-12-30,1.3430440758713726
2017-01-03,1.3411546400909682
2017-01-04,1.340728337906249
2017-01-05,1.3389060842171476
2017-01-06,1.3393021011445967
2017-01-09,1.3414155960126906
2017-01-10,1.3433766201827064
2017-01-11,1.3413053028035453
2017-01-12,1.3418239888557058
2017-01-13,1.341623245425693
2017-01-16,1.3422731738800753
2017-01-17,1.3418122141702218
2017-01-18,1.3416648648183074
2017-01-19,1.3393380800811967
2017-01-20,1.3416522253984517
2017-01-23,1.3431888929226392
2017-01-24,1.3412285473487402
2017-01-25,1.338036324998631
2017-01-26,1.337081099888152
2017-02-03,1.3356512802070248
2017-02-06,1.3344094469555878
2017-02-07,1.3348246399627872
2017-02-08,1.3358427869468559
2017-02-09,1.3392615585093424
2017-02-10,1.3373635968050024
2017-02-13,1.3395639510947954
2017-02-14,1.3394285340900045
2017-02-15,1.338268977401919
2017-02-16,1.341087500864936
2017-02-17,1.3426087257537844
2017-02-20,1.346786387545862
2017-02-21,1.3462663148148892
2017-02-22,1.3478007946661685
2017-02-23,1.3485444711663364
2017-02-24,1.3498908865168266
2017-02-27,1.3499154127673783
2017-02-28,1.3506110702317002
2017-03-01,1.3480175172086855
2017-03-02,1.3472536789697975
2017-03-03,1.3457494083126549
2017-03-06,1.3460941015996808
2017-03-07,1.34548505282784
2017-03-08,1.3430738710186536
2017-03-09,1.3409654525368402
2017-03-10,1.3398154030881129
2017-03-13,1.3436094012022515
2017-03-14,1.34307883763636
2017-03-15,1.3434783461730377
2017-03-16,1.3486069896082424
2017-03-17,1.3464012852059282
2017-03-20,1.3468670004239145
2017-03-21,1.3458550007330026
2017-03-22,1.3467440840509666
2017-03-23,1.3470163205271883
2017-03-24,1.350239042262016
2017-03-27,1.352474272554941
2017-03-28,1.352032259627875
2017-03-29,1.3513994573897838
2017-03-30,1.349964929825295
2017-03-31,1.350022965056436
2017-04-05,1.3543546382395248
2017-04-06,1.3544449887628405
2017-04-07,1.3564116775984962
2017-04-10,1.354808304586012
2017-04-11,1.3558441191703918
2017-04-12,1.3563559045793177
2017-04-13,1.3585118280698285
2017-04-14,1.3554360215280679
2017-04-17,1.3527051207266745
2017-04-18,1.3503150076309178
2017-04-19,1.3491365641838573
2017-04-20,1.3488986068397524
2017-04-21,1.3470935269681341
